x,y,z
0.4708055850680692,0.7807867079454212,0.6828430240219809
0.63462021991478,0.7529903684070434,0.4977539837396657
0.6960393892249771,0.8484643843146007,0.4005353457808572
0.31006739562078145,0.08812069191739975,0.6547116025534303
0.55607944415503,0.312682708028668,1.0764663003694062
0.05962043379332669,0.740664464433271,0.9899006381917013
0.19539073844521063,0.3940519547560218,0.817619310664478
0.7342908653922737,0.7767981100398008,0.5653685935289959
0.39760204382907327,0.2643240945830255,0.9973585182534487
0.6107181608963753,0.28797490839910855,1.0912681017256565
0.5834771425513539,0.8107452716215525,0.5101142136074429
0.05101057277904287,0.7579590101598851,0.947469663403312
0.6139001977318718,0.7681140607734506,0.41288843049827173
0.3834544477639357,0.250134027841204,0.9595205965544561
0.10998690552285016,0.15509521446952385,0.6768174025114836
0.584987267811563,0.6476243740077664,0.35653053610865004
0.3614591290118039,0.08993114828924528,0.35530501280613086
0.24322961697642398,0.17723954854640409,0.7126237188093534
0.7559639911915248,0.7512693278839294,0.5417205821437749
0.8394479177048954,0.7211541842509178,0.41834944795569595
