x,y,z
8.653680058326474,16.003591342500936,8.755764678629506
8.678128869637128,16.0737264250915,8.785206676025302
8.491289030895159,16.381343282186048,9.26853969559967
8.959439178747328,15.804633774450673,9.321132412113686
8.393563752309875,15.934559513893149,9.58491357398634
8.053821429953016,16.277824724439522,9.223954845151372
8.523604120505754,15.79819130036341,8.91747029915006
8.564022896386376,16.365846855327863,9.00947259941295
8.260468349450676,15.643887272805213,9.325066080749616
8.335087519723825,15.981871352540495,9.610315429222936
8.364723936827577,16.208279030284345,8.785001841777273
7.975466847312376,16.257381564390265,9.176194383826976
8.550397440551532,16.536491903696625,9.14772051656283
8.361694154237899,15.57407999592121,9.27998861931648
8.847406493114534,15.75848837376055,9.480685258346481
8.707290261600116,16.204489600004468,8.792633040271326
8.899201747758813,16.002866895103928,9.553104669308789
8.798722895555919,15.725244711712838,9.035731785723534
8.683518020015956,16.31114144897033,8.953163805915167
8.685352020091685,16.576859793826994,9.227678156938655
