x,y,z
0.23817344495761214,0.633037548203934,0.5487081822634851
0.29348339695479575,0.6472601483370064,0.550858955653633
0.547868269372152,0.5955919200775092,0.9234508308902789
0.3701722988575455,0.0431747724017883,0.6304907846515395
0.0987935127153717,0.2754357068210542,1.0784293113863634
0.04933987042548486,0.6012852846462562,0.9266015237378797
0.09456334982849049,0.3207967938839127,0.6242682454184846
0.4439272669146516,0.7289711104613443,0.8020086373987989
0.031483777335619655,0.32892196149036956,0.9097793271475069
0.031163063157063596,0.2730686328159321,1.0692581058619883
0.3415889518666493,0.6513322178289062,0.71509978758791
0.03428134406043015,0.618003131196744,0.9590979290027329
0.4516789775147045,0.6795530427986853,0.9099954880075394
0.04946183962960489,0.21148870727253682,0.8560352698057698
0.24145068941428996,0.041897888916394316,0.9007073542165277
0.47252047330879543,0.5241603799681417,0.6011872279608126
0.5583820422283166,0.14911926589788047,0.740642065293343
0.2729074916368213,0.19053519076283615,0.559090318775505
0.49989190233436964,0.6121481469178196,0.7105054045048798
0.45366137099528003,0.6771004519264383,1.0112375590728748
